page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
1,1,,Power BI in ICT for Monitoring of Insurance Activity Based on Indicators of Insurance Portfolios,https://ieeexplore.ieee.org/abstract/document/9467993/,UFbBIjPuGLUJ,"R Pukala, S Hlibko, N Vnukova… - 2020 IEEE International …, 2020 - ieeexplore.ieee.org","… For this purpose, the use of Microsoft Power BI software as a method of information and … for business monitoring are considered. Among the advantages of using Microsoft Power BI is …",7.0,"https://scholar.google.com/scholar?cites=13049441823699850832&as_sdt=5,31&sciodt=0,31&hl=en&num=20",13049441823699850832,4.0,"https://scholar.google.com/scholar?cluster=13049441823699850832&hl=en&num=20&as_sdt=0,31&as_vis=1",13049441823699850832,PDF,hneu.edu.ua,http://repository.hneu.edu.ua/bitstream/123456789/26758/1/PowerBIinICTforMonitoringofInsurance.pdf
1,2,,Using ICT Energy consumption for monitoring ICT usage in an enterprise,https://ieeexplore.ieee.org/abstract/document/7575890/,MFH6I6DZjbYJ,"D Minovski, E Rondeau… - 2016 IEEE 4th …, 2016 - ieeexplore.ieee.org",… This paper shows the opportunities to use power consumption monitoring of an ICT … to monitor and analyze the retrieved power data of a simulated enterprise ICT infrastructure. …,7.0,"https://scholar.google.com/scholar?cites=13154409368440688944&as_sdt=5,31&sciodt=0,31&hl=en&num=20",13154409368440688944,6.0,"https://scholar.google.com/scholar?cluster=13154409368440688944&hl=en&num=20&as_sdt=0,31&as_vis=1",13154409368440688944,PDF,hal.science,https://hal.science/hal-01356594/file/Using%20ICT%20Energy%20consumption%20for%20monitoring%20ICT.pdf
1,3,,Communication architecture for monitoring and control of power distribution grids over heterogeneous ICT networks,https://ieeexplore.ieee.org/abstract/document/6850523/,TSqduRWxPikJ,"C Hägerling, FM Kurtz, RL Olsen… - … International Energy …, 2014 - ieeexplore.ieee.org","… ICT enabled energy grids. In the next project phases SmartC2Net will setup and validate testbeds physically and trough simulation, which are based on the presented architecture, for …",8.0,"https://scholar.google.com/scholar?cites=2972007510977620557&as_sdt=5,31&sciodt=0,31&hl=en&num=20",2972007510977620557,3.0,"https://scholar.google.com/scholar?cluster=2972007510977620557&hl=en&num=20&as_sdt=0,31&as_vis=1",2972007510977620557,,,
1,4,,… power dynamics: A comparative perspective of United States' and Netherlands' workplace privacy in light of information and computer technology monitoring and …,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/jmjcila25&section=5,TM-SzbanBTIJ,"C Cuijpers - J. Marshall J. Computer & Info. L., 2007 - HeinOnline","… : how does ICT affect the power balance between employer and employee, and is the legal framework adequate to deal with possible shifts in balances of power? 2 Because ICT is multi…",12.0,"https://scholar.google.com/scholar?cites=3604471480354787148&as_sdt=5,31&sciodt=0,31&hl=en&num=20",3604471480354787148,5.0,"https://scholar.google.com/scholar?cluster=3604471480354787148&hl=en&num=20&as_sdt=0,31&as_vis=1",3604471480354787148,,,
1,5,,A plug‐and‐play method in an ICT system for monitoring and diagnosing power equipment conditions,https://onlinelibrary.wiley.com/doi/abs/10.1002/tee.21935,GQKY-lnayWMJ,"T Otani, S Katayama - IEEJ Transactions on Electrical and …, 2014 - Wiley Online Library","Power equipment can be maintained more cost effectively by planning based upon their condition. To estimate the condition of a plant, a number of sensors can be used to measure …",4.0,"https://scholar.google.com/scholar?cites=7190518360064918041&as_sdt=5,31&sciodt=0,31&hl=en&num=20",7190518360064918041,2.0,"https://scholar.google.com/scholar?cluster=7190518360064918041&hl=en&num=20&as_sdt=0,31&as_vis=1",7190518360064918041,,,
1,6,Html,Quantifying geospatial interdependencies of ICT and power system based on open data,https://link.springer.com/article/10.1186/s42162-021-00182-4,7Ps3DvNDB2kJ,"A Volkova, J Terzer, H de Meer - Energy Informatics, 2021 - Springer","… We quantify the geospatial relations between ICT and power … of power and ICT system respectively. Second, the geospatial distance between power system node \(V_{p_{i}}\) and ICT …",,{},{},6.0,"https://scholar.google.com/scholar?cluster=7568092410014071788&hl=en&num=20&as_sdt=0,31&as_vis=1",7568092410014071788,HTML,springer.com,https://link.springer.com/article/10.1186/s42162-021-00182-4
1,7,,ICT energy efficiency in higher education. Continuous measurement and monitoring,https://www.osti.gov/etdeweb/biblio/21594490,kfyowi5ydPYJ,H Ter Hofte - 2011 - osti.gov,"… For other uses of electricity than ICT in higher education, we express electricity use in … monitoring and management of ICT energy is one approach one could take to increase ICT energy …",1.0,"https://scholar.google.com/scholar?cites=17758944775788625041&as_sdt=5,31&sciodt=0,31&hl=en&num=20",17758944775788625041,,{},{},,,
1,8,Html,Analyzing Non-functional Capabilities of ICT Infrastructures Supporting Power System Wide Area Monitoring and Control,https://www.diva-portal.org/smash/record.jsf?pid=diva2:606155,CvFWW6culfsJ,M Chenine - 2013 - diva-portal.org,… quality of WAMC ICT systems as a basis for establishing the suitability of ICT system architectures … can be deployed and ICT architectures tested in a controlled but realistic environment. …,2.0,"https://scholar.google.com/scholar?cites=18128447171376640266&as_sdt=5,31&sciodt=0,31&hl=en&num=20",18128447171376640266,3.0,"https://scholar.google.com/scholar?cluster=18128447171376640266&hl=en&num=20&as_sdt=0,31&as_vis=1",18128447171376640266,HTML,diva-portal.org,https://www.diva-portal.org/smash/record.jsf?pid=diva2:606155
1,9,,Adaptive Monitoring and Control Architectures for Power Distribution Grids over Heterogeneous ICT Networks,https://vbn.aau.dk/en/publications/adaptive-monitoring-and-control-architectures-for-power-distribut,mkWrBPZrkFUJ,"RL Olsen, C Hägerling, FM Kurtz, F Iov… - … , Navigation, Sensing and …, 2014 - vbn.aau.dk","… power variations of distributed generations, the assurance of a reliable service (grid stability, avoidance of energy losses) and the quality of the power … Technology (ICT) architecture and …",2.0,"https://scholar.google.com/scholar?cites=6165546594254669210&as_sdt=5,31&sciodt=0,31&hl=en&num=20",6165546594254669210,,{},{},,,
1,10,,possible control strategies for energy savings through ICT based control and monitoring systems,https://hal.science/hal-00985602/,c8fqWGLY4V4J,"J Virgone, A Pellegrino, L Blaso, D Rabourdin… - CLIMA 2013, 2013 - hal.science","… The paper addresses the topic of energy savings in existing public buildings by designing an intelligent ICT-based service to monitor and control environmental conditions, energy loads …",1.0,"https://scholar.google.com/scholar?cites=6836983626235299699&as_sdt=5,31&sciodt=0,31&hl=en&num=20",6836983626235299699,5.0,"https://scholar.google.com/scholar?cluster=6836983626235299699&hl=en&num=20&as_sdt=0,31&as_vis=1",6836983626235299699,PDF,hal.science,https://hal.science/docs/00/98/56/02/PDF/clima.pdf
1,11,,Research Trends in Online Partial Discharge Monitoring and Diagnosis Utilizing ICT in Electric Power Equipment,https://ieeexplore.ieee.org/abstract/document/9600979/,DVZnhs3AB9wJ,"M Hikita, M Kozako - … on High Voltage Engineering and Power …, 2021 - ieeexplore.ieee.org","… In addition, we introduced the online PD monitoring system (PLC-PDMS) using PLC as an online diagnostic method based on a new principle using ICT that has never existed before. In …",,{},{},,{},{},,,
1,12,,Exploration of an Open ICT Platform for Energy Monitoring towards a Sustainable Economy,http://resolver.tudelft.nl/uuid:d53e9329-5ea2-40a8-85e5-5fb64c7297e3,kd0iTXPp2RcJ,B Chattoraj - 2014 - resolver.tudelft.nl,"… an open ICT platform for monitoring energy performance of … of experts from businesses, energy companies, and government and … are for creating an open ICT platform for smart grids. …",,{},{},2.0,"https://scholar.google.com/scholar?cluster=1718661414243196305&hl=en&num=20&as_sdt=0,31&as_vis=1",1718661414243196305,,,
