page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
1,1,,A deep learning platform for evaluating energy loss parameter in engineering structures,https://www.sciencedirect.com/science/article/pii/S2352012421007840,Dv5F2HtJUSwJ,"TQ Nguyen - Structures, 2021 - Elsevier","… proposes training of the energy consumption value C 0 by a deep learning platform. The … deep learning. In the future, the research will optimize the training method in the deep learning …",4.0,"https://scholar.google.com/scholar?cites=3193414407040663054&as_sdt=20000005&sciodt=0,21&hl=en&num=20",3193414407040663054,2.0,"https://scholar.google.com/scholar?cluster=3193414407040663054&hl=en&num=20&as_sdt=0,21&as_vis=1",3193414407040663054,,,
1,2,,Evaluating the power efficiency of deep learning inference on embedded GPU systems,https://ieeexplore.ieee.org/abstract/document/8257866/,BZonp5L54YEJ,"K Rungsuptaweekoon, V Visoottiviseth… - 2017 2nd …, 2017 - ieeexplore.ieee.org","… Deep learning consists of the training … deep learning in the inference phase as well as the training phase; however, such embedded systems are highly constrained because of power …",41.0,"https://scholar.google.com/scholar?cites=9359035908917533189&as_sdt=20000005&sciodt=0,21&hl=en&num=20",9359035908917533189,,{},{},,,
1,3,,Deep learning-based signal processing for evaluating energy dispersal in bridge structures,https://link.springer.com/article/10.1631/jzus.A2000414,Wn4W9yNUTvMJ,"N Ngo-Kieu, T Nguyen-Da, T Pham-Bao… - Journal of Zhejiang …, 2021 - Springer","… we use deep learning to investigate a loss factor function (LF) for measuring energy dispersal in bridge structures in Ho Chi Minh City, Vietnam. The LF is calculated from the power spec…",5.0,"https://scholar.google.com/scholar?cites=17532042912845954650&as_sdt=20000005&sciodt=0,21&hl=en&num=20",17532042912845954650,,{},{},,,
1,4,,Online Testbed for Evaluating Vulnerability of Deep Learning Based Power Grid Load Forecasters,https://ieeexplore.ieee.org/abstract/document/9133701/,1ymz-A-H_nIJ,"H Neema, P Volgyesi, X Koutsoukos… - … -Physical Energy …, 2020 - ieeexplore.ieee.org","… in the power grid domain for evaluating deep learning based … the power grid simulation and the deep learning framework … This will support automated workflows of power grid simulation, …",3.0,"https://scholar.google.com/scholar?cites=8286208867075041751&as_sdt=20000005&sciodt=0,21&hl=en&num=20",8286208867075041751,6.0,"https://scholar.google.com/scholar?cluster=8286208867075041751&hl=en&num=20&as_sdt=0,21&as_vis=1",8286208867075041751,PDF,nsf.gov,https://par.nsf.gov/servlets/purl/10194918
1,5,,Evaluating renal lesions using deep-learning based extension of dual-energy FoV in dual-source CT—A retrospective pilot study,https://www.sciencedirect.com/science/article/pii/S0720048X21002151,jSZDuJIoF2sJ,"FR Schwartz, DP Clark, Y Ding… - European journal of …, 2021 - Elsevier","… , dual-energy (DE) field of view (FoV) is limited to the size of the smaller detector array. The purpose was to establish a deep learning-… trained DE extrapolation deep-learning (DEEDL) …",1.0,"https://scholar.google.com/scholar?cites=7716681097144379021&as_sdt=20000005&sciodt=0,21&hl=en&num=20",7716681097144379021,8.0,"https://scholar.google.com/scholar?cluster=7716681097144379021&hl=en&num=20&as_sdt=0,21&as_vis=1",7716681097144379021,HTML,nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8204258/
1,6,,Powering and evaluating deep learning-based systems using green energy,https://dspace.upt.ro/xmlui/handle/123456789/4087,AHv8UZPhoLgJ,SL Jurj - 2020 - dspace.upt.ro,… use to successfully power a real-time Deep Learning-based … Deep Learning (DL)-based systems using green energy as … their accuracy but also on their energy consumption and cost. …,,{},{},2.0,"https://scholar.google.com/scholar?cluster=13303881322104388352&hl=en&num=20&as_sdt=0,21&as_vis=1",13303881322104388352,PDF,upt.ro,https://dspace.upt.ro/xmlui/bitstream/handle/123456789/4087/BUPT_TD_Jurj.pdf?sequence=3
1,7,,Evaluating smart grid renewable energy accommodation capability with uncertain generation using deep reinforcement learning,https://www.sciencedirect.com/science/article/pii/S0167739X19323039,aZNXZCoRyUoJ,"Y Liu, X Guan, J Li, D Sun, T Ohtsuki… - Future Generation …, 2020 - Elsevier",… to evaluate accommodation capability of renewable energy under constraints given in Section 3. The algorithm AccCap-DRL will combine deep learning and reinforcement learning to …,29.0,"https://scholar.google.com/scholar?cites=5388857302895268713&as_sdt=20000005&sciodt=0,21&hl=en&num=20",5388857302895268713,2.0,"https://scholar.google.com/scholar?cluster=5388857302895268713&hl=en&num=20&as_sdt=0,21&as_vis=1",5388857302895268713,,,
