page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
1,13,Pdf,Comparative study of power consumption minimization in analog electronic circuit using AI techniques,https://www.researchgate.net/profile/Govind-Goyal/publication/330270163_Comparative_study_of_power_consumption_minimization_in_Analog_electronic_circuit_using_AI_techniques/links/5c70c0f4458515831f67c9fd/Comparative-study-of-power-consumption-minimization-in-Analog-electronic-circuit-using-AI-techniques.pdf,jMsH3fytV4IJ,"K Singhal, GR Goyal - European Journal of Electrical Engineering …, 2018 - researchgate.net",… This paper deals with application of Artificial Intelligence (AI) based algorithms to solve … power consumption problem. Frequency response analysis and minimized power consumption …,6.0,"https://scholar.google.com/scholar?cites=9392166849456098188&as_sdt=2005&sciodt=0,5&hl=en&num=20",9392166849456098188,2.0,"https://scholar.google.com/scholar?cluster=9392166849456098188&hl=en&num=20&as_sdt=0,5&as_vis=1",9392166849456098188,PDF,researchgate.net,https://www.researchgate.net/profile/Govind-Goyal/publication/330270163_Comparative_study_of_power_consumption_minimization_in_Analog_electronic_circuit_using_AI_techniques/links/5c70c0f4458515831f67c9fd/Comparative-study-of-power-consumption-minimization-in-Analog-electronic-circuit-using-AI-techniques.pdf
1,14,Pdf,DNN power and energy consumption analysis of edge AI devices,https://journal-home.s3.ap-northeast-2.amazonaws.com/site/2021w/presentation/0149.pdf,DBcGW14Hg4kJ,"HM Canilang, A Caliwag… - 한국통신학회 …, 2021 - journal-home.s3.ap-northeast-2 …",… to edge AI devices due to its limited computational resources. This paper focuses on power consumption and energy consumption analysis of different DNN models deployed to edge AI …,2.0,"https://scholar.google.com/scholar?cites=9908771706980669196&as_sdt=2005&sciodt=0,5&hl=en&num=20",9908771706980669196,2.0,"https://scholar.google.com/scholar?cluster=9908771706980669196&hl=en&num=20&as_sdt=0,5&as_vis=1",9908771706980669196,PDF,amazonaws.com,https://journal-home.s3.ap-northeast-2.amazonaws.com/site/2021w/presentation/0149.pdf
1,15,,Challenges and AI-Based Solutions for Smart Energy Consumption in Smart Cities,https://link.springer.com/chapter/10.1007/978-3-030-80571-5_8,ijesccIUxwAJ,"M Alamaniotis - Advances in Artificial Intelligence-based Technologies …, 2022 - Springer",… AI-driven solutions can accommodate the realization of smart energy systems by optimizing consumption … and AI-driven technological solutions pertained to smart energy services within …,2.0,"https://scholar.google.com/scholar?cites=56036345728743306&as_sdt=2005&sciodt=0,5&hl=en&num=20",56036345728743306,3.0,"https://scholar.google.com/scholar?cluster=56036345728743306&hl=en&num=20&as_sdt=0,5&as_vis=1",56036345728743306,,,
1,16,,Estimating the Power Consumption of Heterogeneous Devices when performing AI Inference,https://arxiv.org/abs/2207.06150,XHc0KbYJrHEJ,"P Machado, I Matic, F de Lemos, IK Ihianle… - arXiv preprint arXiv …, 2022 - arxiv.org",… consumption whilst running each of … AI and deployment platform. The COCO2017 pretrained weights were used because the objective of this work is to estimate the power consumption …,,{},{},2.0,"https://scholar.google.com/scholar?cluster=8190932500260091740&hl=en&num=20&as_sdt=0,5&as_vis=1",8190932500260091740,PDF,arxiv.org,https://arxiv.org/pdf/2207.06150
1,17,,Low-power distributed AI and IoT for measuring Lamb's milk ingestion and predicting meat yield and malnutrition diseases,https://link.springer.com/chapter/10.1007/978-3-030-58356-9_26,QTJKguYKkPAJ,"RS Alonso - Ambient Intelligence–Software and Applications: 11th …, 2021 - Springer",… -power Distributed AI device combining IoT and Machine Learning aimed at measuring each … This device will consist of a Customized Low-Energy Computing (CLEC) that will identify …,3.0,"https://scholar.google.com/scholar?cites=17334366950893695553&as_sdt=2005&sciodt=0,5&hl=en&num=20",17334366950893695553,,{},{},,,
1,18,,AI System for Monitoring States and Power Consumption of Household Appliances,https://ieeexplore.ieee.org/abstract/document/9352110/,qFS1MbgmXNwJ,"VH Duong, NH Nguyen - 2020 IEEE Eighth International …, 2021 - ieeexplore.ieee.org",… the energy consumption of household appliances gives users a clearer view of daily electricity consumption… the on/off status and energy consumption of each electrical appliances in the …,1.0,"https://scholar.google.com/scholar?cites=15878608958751331496&as_sdt=2005&sciodt=0,5&hl=en&num=20",15878608958751331496,,{},{},PDF,researchgate.net,https://www.researchgate.net/profile/Viet-Duong-Hoang/publication/349414249_AI_System_for_Monitoring_States_and_Power_Consumption_of_Household_Appliances/links/64391d581b8d044c6324eed9/AI-System-for-Monitoring-States-and-Power-Consumption-of-Household-Appliances.pdf
1,19,,AI Approach for Minimizing The Energy Consumption of Servers Using Deep-Q-Learning,https://ieeexplore.ieee.org/abstract/document/10126481/,VwlxXK0ReQMJ,"A Kaulage, S Shaha, T Naik… - 2023 IEEE 8th …, 2023 - ieeexplore.ieee.org",… of AI approaches for optimizing energy consumption in server … savings and the reduction of carbon footprint in data centers. … amount of energy was consumed for AI and non-AI approach …,,{},{},,{},{},,,
1,20,,Reduced power consumption current-mode ADC using SAR logic for AI application,https://ieeexplore.ieee.org/abstract/document/9332945/,nzgUyv7Q8mMJ,"S Park, H Kim, DJ Lee, T Nho, S Kim… - 2020 International SoC …, 2020 - ieeexplore.ieee.org","… AI application because of high speed operation. However, the disadvantages are larger power consumption … Therefore, the proposed SAR logic can reduce the power consumption of …",1.0,"https://scholar.google.com/scholar?cites=7202048546849437855&as_sdt=2005&sciodt=0,5&hl=en&num=20",7202048546849437855,,{},{},,,
2,1,Pdf,The Green AI Ontology: An Ontology for Modeling the Energy Consumption of AI Models,https://www.researchgate.net/profile/Michael_Faerber/publication/365234934_The_Green_AI_Ontology_An_Ontology_for_Modeling_the_Energy_Consumption_of_AI_Models/links/636bdc3554eb5f547cb9816a/The-Green-AI-Ontology-An-Ontology-for-Modeling-the-Energy-Consumption-of-AI-Models.pdf,VUOtstqyLWcJ,"M Färber, D Lamprecht - Proceedings of the ISWC 2022 Posters …, 2022 - researchgate.net","… ” AI models are. Regardless of an ethical assessment, we argue that it is useful to model AI systems’ characteristics of energy consumption … of the energy consumption of AI models (eg, …",,{},{},5.0,"https://scholar.google.com/scholar?cluster=7434795212228870997&hl=en&num=20&as_sdt=0,5&as_vis=1",7434795212228870997,PDF,researchgate.net,https://www.researchgate.net/profile/Michael_Faerber/publication/365234934_The_Green_AI_Ontology_An_Ontology_for_Modeling_the_Energy_Consumption_of_AI_Models/links/636bdc3554eb5f547cb9816a/The-Green-AI-Ontology-An-Ontology-for-Modeling-the-Energy-Consumption-of-AI-Models.pdf
2,2,Pdf,"eXplainable AI (XAI)-Based Input Variable Selection Methodology for Forecasting Energy Consumption. Electronics 2022, 11, 2947",https://www.academia.edu/download/99906004/pdf.pdf,i-drjJAANiAJ,"T Sim, S Choi, Y Kim, SH Youn, DJ Jang, S Lee… - 2022 - academia.edu","… AI (XAI) for energy consumption prediction. For this purpose, the energy consumption … MSE = 9.870) was selected by collecting the energy data used in the building of a university …",,{},{},,{},{},PDF,academia.edu,https://www.academia.edu/download/99906004/pdf.pdf
2,3,,Investigating hardware and software aspects in the energy consumption of machine learning: A green AI‐centric analysis,https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.7825,EDEJyHcB4vkJ,"AM Yokoyama, M Ferro, FB de Paula… - Concurrency and … - Wiley Online Library","… AI on energy consumption associated with computation: the software, the hardware, and the energy … and its cost-effectiveness (energy consumption, acquisition cost, and execution time) …",,{},{},,{},{},,,
2,4,,The Environmental Impact of AI: A Case Study of Water Consumption by Chat GPT,https://puiij.com/index.php/research/article/view/39,eEqbuGxIqJ8J,"AS George, ASH George, ASG Martin - Partners Universal International …, 2023 - puiij.com","… AI system. This study will incorporate a mixed-methods approach to examine AI and water consumption. … knowledgeable AI experts, and analyzing Chat GPT's water consumption data. …",,{},{},3.0,"https://scholar.google.com/scholar?cluster=11504524879908784760&hl=en&num=20&as_sdt=0,5&as_vis=1",11504524879908784760,PDF,puiij.com,https://puiij.com/index.php/research/article/download/39/23
2,5,,AI based power exploration and improving power estimation technique for core,http://dspace.iiti.ac.in:8080/jspui/handle/123456789/2638,2I0ZQ9vNZ6QJ,RS Kumar - 2020 - dspace.iiti.ac.in,"… Learning algorithms/ framework to predict power at the core level. Also, introducing an autopiloting of power estimation flow by which we can monitor power as well as flow failure …",,{},{},,{},{},,,
2,6,,Energy Consumption and Electronic Devices: Why we need to re-think chip design for AI?,https://hal.science/lirmm-03354075/,00yXvqKLGbkJ,"A Todri-Sanial - Venue Parcours Recherche Ingénieur (PRI), 2021 - hal.science","… of environmental impact. In this talk, I will share some of our brain-inspired innovations for ""green"" electronics. Energy-… electronics by enabling low power execution of AI workloads on all …",,{},{},3.0,"https://scholar.google.com/scholar?cluster=13337845302532984019&hl=en&num=20&as_sdt=0,5&as_vis=1",13337845302532984019,,,
2,7,,A Fundamental Study on the Potential of AI Prediction in Control Force Estimation to Maximize Power Generation of PA-WECs in Irregular Waves,https://trid.trb.org/view/2018643,0ZVqVxpA-n4J,"M Murai, S Sakamoto - Journal of the Japan Society of Naval Architects …, 2022 - trid.trb.org",… presented for the maximum expected value of power generation and its control in regular … of applying AI to predict and determine the control power to maximize the power generation of …,,{},{},,{},{},,,
2,8,,AI for measuring energy deposits in the ATLAS LAr calorimeter in real time,https://cds.cern.ch/record/2767304,E6T62qnIJeYJ,TP Calvet - 2021 - cds.cern.ch,"… overlapping, which increases the difficulty of energy reconstruction. Real-time processing of … of the reconstructed energy to the correct bunch crossing and in energy resolution. Since the …",,{},{},,{},{},PDF,cern.ch,https://cds.cern.ch/record/2767304/files/ATL-LARG-SLIDE-2021-158.pdf
2,9,,Implementation of AI-driven condition models for Health Index estimation of the power transformers,https://upcommons.upc.edu/handle/2117/374541,jCaPKmMMusAJ,A Amankhan - 2022 - upcommons.upc.edu,… grasp the health state of the power transformer parts (… estimation model for the power transformers which would determine the current HI and forecast the future HI throughout the power …,,{},{},,{},{},,,
2,10,,Estimating the Power Consumption of Heterogeneous Devices When Performing Ai Inference,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4198805,fMVDbA7aQB8J,"I Matic, F de Lemos, DIK Ihianle, DDA Adama… - Available at SSRN … - papers.ssrn.com",… consumption 130 whilst … AI and deployment platform. The COCO2017 pre- 140 trained weights were used because the objective of this work is to estimate the power consumption per …,,{},{},,{},{},,,
2,11,Pdf,Green Configuration: Can AI Help Reduce Energy Consumption of Configurable Software Systems?,https://www.se.cs.uni-saarland.de/publications/docs/SA22.pdf,R2TUijbTFrYJ,"N Siegmund, J Dorn, C Kaltenecker, S Apel - se.cs.uni-saarland.de","… AI for reducing energy consumption and discuss why energy, … We explain the limits of pure AI/ML methods when focusing … ML to build white-box energy models. This way, researchers …",,{},{},,{},{},PDF,uni-saarland.de,https://www.se.cs.uni-saarland.de/publications/docs/SA22.pdf
2,12,,A comparative study of classical static and AI models predicting energy consumption in machining for Learning Factories,https://pureportal.coventry.ac.uk/en/publications/a-comparative-study-of-classical-static-and-ai-models-predicting-,4blADLaAB3cJ,"LC Moreira - 10th Conference on Learning Factories, 2020 - pureportal.coventry.ac.uk","… Hence, acquiring robust and accurate energy predictive models is … (AI) techniques to form up those models. Thus, this paper carries out a comparative study of regression and AI energy …",,{},{},,{},{},,,
2,13,,AI Seminar: The Power of Theory in the Practice of Hashing with Focus on Similarity Estimation,https://ai.ku.dk/events/ai-seminar-mikkel-thorup,iDZOjdir-AMJ,TV Kristensen - 2019 - ai.ku.dk,"Hash functions have become ubiquitous tools in modern data analysis, eg, the construction of small randomized sketches of large data streams. We like to think of abstract hash …",,{},{},2.0,"https://scholar.google.com/scholar?cluster=286167522910025352&hl=en&num=20&as_sdt=0,5&as_vis=1",286167522910025352,,,
2,14,Pdf,Implementation of Data Aggregation Protocol for Wireless Sensor Networks and Ai to Minimize the Energy Consumption in Surface and Underground Mining,https://www.academia.edu/download/57425473/IJCST-V6I5P5.pdf,6kSSCbWZ9ygJ,"AN Singh, MR Raj - academia.edu","… In this paper, we are proposing to design an Energy Efficient Secure Data Aggregation … Here the most important factor is energy consumption. To we are using the AI based logic to …",,{},{},2.0,"https://scholar.google.com/scholar?cluster=2951997083593360618&hl=en&num=20&as_sdt=0,5&as_vis=1",2951997083593360618,PDF,academia.edu,https://www.academia.edu/download/57425473/IJCST-V6I5P5.pdf
2,15,,Energy Consumption of Browser-based Creative AI,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1704342,h-z3ObgwViwJ,"L Lund, F Blomkvist - 2022 - diva-portal.org",… to measure the energy consumption of browser-based music AI tools. This could bring a better understanding of how sustainable the use of creative AI … of future creative AI products. The …,,{},{},,{},{},PDF,diva-portal.org,https://www.diva-portal.org/smash/get/diva2:1704342/FULLTEXT01.pdf
2,16,Pdf,… factorilor de influenta ai consumului de energie electrica în statia de epurare Oradea/Determining factors that influence energy consumption in Oradea WWTP,https://www.rric.ro/reviste/articole/vol3nr1art3.pdf,JigjIm_PKekJ,"GC Ionescu, E Gligor, F Dan - Revista Romana de Inginerie Civila, 2012 - rric.ro",… from the national energy system. Determining the factors that influence this electric energy consumption is the first step in reducing the costs of these energy consumption which is an …,,{},{},3.0,"https://scholar.google.com/scholar?cluster=16801187961103394854&hl=en&num=20&as_sdt=0,5&as_vis=1",16801187961103394854,PDF,rric.ro,https://www.rric.ro/reviste/articole/vol3nr1art3.pdf
