page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
1,1,Pdf,Powerapi: A software library to monitor the energy consumed at the process-level,https://hal.inria.fr/docs/00/85/03/70/PDF/EN92-web.pdf#page=44,cKoozEl_go4J,"A Bourdon, A Noureddine, R Rouvoy, L Seinturier - ERCIM News, 2013 - hal.inria.fr","… energy footprint. To tackle this challenge, we propose PowerAPI, a tool to quantify this energy … ) that monitors, in real-time, the energy consumed at the granularity of a system process. …",89,"https://scholar.google.com/scholar?cites=10268910055292709488&as_sdt=2005&sciodt=0,5&hl=en&num=20",10268910055292709488,8,"https://scholar.google.com/scholar?cluster=10268910055292709488&hl=en&num=20&as_sdt=0,5&as_vis=1",10268910055292709488,PDF,inria.fr,https://hal.inria.fr/docs/00/85/03/70/PDF/EN92-web.pdf#page=44
1,2,,Process-level power estimation in vm-based systems,https://dl.acm.org/doi/abs/10.1145/2741948.2741971,lmK4Ff-u_goJ,"M Colmant, M Kurpicz, P Felber, L Huertas… - Proceedings of the …, 2015 - dl.acm.org","… power models (including running average power limit (RAPL) probes and power meters), we propose a process-level power … a VM—and for the power-aware extensions of modern pro…",90,"https://scholar.google.com/scholar?cites=792262995068084886&as_sdt=2005&sciodt=0,5&hl=en&num=20",792262995068084886,18,"https://scholar.google.com/scholar?cluster=792262995068084886&hl=en&num=20&as_sdt=0,5&as_vis=1",792262995068084886,PDF,inria.fr,https://hal.inria.fr/hal-01130030/document
1,3,,Accurate and low-overhead process-level energy estimation for modern hard disk drives,https://ieeexplore.ieee.org/abstract/document/6682064/,Z2qFGmeV5DcJ,"J Yan, CK Lonappan, A Vajid, D Singh… - … Conference on Green …, 2013 - ieeexplore.ieee.org",… energy consumption to the causative processes. This paper presents a novel process-level disk drive energy estimation … to predict the storage power consumption created by individual …,12,"https://scholar.google.com/scholar?cites=4027508236835187303&as_sdt=2005&sciodt=0,5&hl=en&num=20",4027508236835187303,5,"https://scholar.google.com/scholar?cluster=4027508236835187303&hl=en&num=20&as_sdt=0,5&as_vis=1",4027508236835187303,PDF,researchgate.net,https://www.researchgate.net/profile/Cejo-Lonappan-2/publication/261279087_Accurate_and_Low-Overhead_Process-Level_Energy_Estimation_for_Modern_Hard_Disk_Drives/links/54f429800cf2f9e34f092cc4/Accurate-and-Low-Overhead-Process-Level-Energy-Estimation-for-Modern-Hard-Disk-Drives.pdf
1,4,,Process-level Power Estimation in Multi-core Architectures,https://lilloa.univ-lille.fr/bitstream/handle/20.500.12210/25509/https:/hal.inria.fr/hal-01171704/document?sequence=1,Pbxlhjo7qO8J,"M Colmant, R Rouvoy, L Seinturier - 2015 - lilloa.univ-lille.fr","… Hard to identify the largest power consumers … Power meters are not fine-grained enough • … Process-level power consumption of PowerAPI, x264, and freqmine on a Xeon …",3,"https://scholar.google.com/scholar?cites=17269117893701123133&as_sdt=2005&sciodt=0,5&hl=en&num=20",17269117893701123133,7,"https://scholar.google.com/scholar?cluster=17269117893701123133&hl=en&num=20&as_sdt=0,5&as_vis=1",17269117893701123133,,,
