page_number,position,result_type,title,link,result_id,publication_info_summary,snippet,cited_by_count,cited_by_link,cited_by_id,total_versions,all_versions_link,all_versions_id,file_format,file_title,file_link
1,11,,Energy consumption in China's ICT sectors: From the embodied energy perspective,https://www.sciencedirect.com/science/article/pii/S1364032122002283,pCMvMpZ_hekJ,"J Shi, C Li, H Li - Renewable and Sustainable Energy Reviews, 2022 - Elsevier",… energy consumption of ICT sectors. The main reason may be that the direct energy consumption of ICT sectors (DEI) is relatively minor compared to that of energy-intensive sectors such …,8,"https://scholar.google.com/scholar?cites=16826995865803498404&as_sdt=800005&sciodt=0,15&hl=en&num=20",16826995865803498404,3.0,"https://scholar.google.com/scholar?cluster=16826995865803498404&hl=en&num=20&as_sdt=0,15&as_vis=1",16826995865803498404,,,
1,12,Html,Trends in energy consumption under the multi-stage development of ICT: Evidence in China from 2001 to 2030,https://www.sciencedirect.com/science/article/pii/S2352484722012677,YOz0nBAvJ0YJ,"P Wang, P Zhong, M Yu, Y Pu, S Zhang, P Yu - Energy Reports, 2022 - Elsevier","… impact of ICT development level on energy consumption in China from 2001 to 2030. The development level of ICT is … Energy consumption is divided into four categories: data centers, …",7,"https://scholar.google.com/scholar?cites=5055060855145950304&as_sdt=800005&sciodt=0,15&hl=en&num=20",5055060855145950304,,{},{},HTML,sciencedirect.com,https://www.sciencedirect.com/science/article/pii/S2352484722012677
1,13,Html,Smart campus: data on energy consumption in an ICT-driven university,https://www.sciencedirect.com/science/article/pii/S235234091730687X,SKW4tBh2jZcJ,"SI Popoola, AA Atayero, TT Okanlawon, BI Omopariola… - Data in brief, 2018 - Elsevier","… article contain useful information about the electrical energy consumption in an ICT-driven university community. The total amount of electricity consumed at Covenant University, Ota, …",45,"https://scholar.google.com/scholar?cites=10920514519926613320&as_sdt=800005&sciodt=0,15&hl=en&num=20",10920514519926613320,11.0,"https://scholar.google.com/scholar?cluster=10920514519926613320&hl=en&num=20&as_sdt=0,15&as_vis=1",10920514519926613320,HTML,sciencedirect.com,https://www.sciencedirect.com/science/article/pii/S235234091730687X
1,14,,"Dynamic influence of aging, industrial innovations, and ICT on tourism development and renewable energy consumption in BRICS economies",https://www.sciencedirect.com/science/article/pii/S0960148122006024,cCZ11J9V3-UJ,"S Bano, L Liu, A Khan - Renewable energy, 2022 - Elsevier","… The primary objective of this research was to estimate the influence of ageing, ICT, and technological innovations on renewable energy consumption and tourism in BRICS economies …",22,"https://scholar.google.com/scholar?cites=16564052099444582000&as_sdt=800005&sciodt=0,15&hl=en&num=20",16564052099444582000,4.0,"https://scholar.google.com/scholar?cluster=16564052099444582000&hl=en&num=20&as_sdt=0,15&as_vis=1",16564052099444582000,,,
1,15,,"Transition towards clean energy consumption in G7: Can financial sector, ICT and democracy help?",https://www.sciencedirect.com/science/article/pii/S0301420723001551,5he_jEnbL70J,"A Talan, A Rao, GD Sharma, SA Apostu, S Abbas - Resources Policy, 2023 - Elsevier","… energy is information and communication technology (ICT). It is widely established that the deployment of ICT reduces both energy consumption … inclusion, ICT applications may harm …",2,"https://scholar.google.com/scholar?cites=13632355706014210022&as_sdt=800005&sciodt=0,15&hl=en&num=20",13632355706014210022,5.0,"https://scholar.google.com/scholar?cluster=13632355706014210022&hl=en&num=20&as_sdt=0,15&as_vis=1",13632355706014210022,,,
1,16,,"… development and technical efficiency change caused resources consumption in BRICS countries: analysis based on energy, transport, ICT, and financial infrastructure …",https://www.sciencedirect.com/science/article/pii/S0301420722003865,pi1X2EZE7SQJ,"Y Sun, T Ajaz, A Razzaq - Resources Policy, 2022 - Elsevier","… Therefore, to fill the gap, the present study aims to analyze the possible effects of infrastructure development (ICT, Transport, Financial, and Energy) on the consumption-based material …",30,"https://scholar.google.com/scholar?cites=2660858025913822630&as_sdt=800005&sciodt=0,15&hl=en&num=20",2660858025913822630,3.0,"https://scholar.google.com/scholar?cluster=2660858025913822630&hl=en&num=20&as_sdt=0,15&as_vis=1",2660858025913822630,,,
1,17,Html,"Effects of globalization, energy consumption and ICT on health status in Australia: the role of financial development and education",https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-022-13911-5,i9A9iO2M144J,"MM Rahman, K Alam - BMC Public Health, 2022 - bmcpublichealth.biomedcentral.com","… effects of globalization, energy consumption, information and … The findings disclose that globalization, renewable energy … period but non-renewable energy use reduced life expectancy …",2,"https://scholar.google.com/scholar?cites=10292850425199448203&as_sdt=800005&sciodt=0,15&hl=en&num=20",10292850425199448203,12.0,"https://scholar.google.com/scholar?cluster=10292850425199448203&hl=en&num=20&as_sdt=0,15&as_vis=1",10292850425199448203,HTML,biomedcentral.com,https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-022-13911-5
1,18,,"Carbon dioxide emissions, total factor productivity, ICT, trade, financial development, and energy consumption: testing environmental Kuznets curve hypothesis for …",https://link.springer.com/article/10.1007/s11356-018-3331-1,9AYonS42G8UJ,"F Amri - Environmental Science and Pollution Research, 2018 - Springer","… (ICT), trade, financial development, and energy consumption in … of ICT on CO 2 emissions as a measure of pollution. In addition, trade, financial development, and energy consumption …",137,"https://scholar.google.com/scholar?cites=14203005423676032756&as_sdt=800005&sciodt=0,15&hl=en&num=20",14203005423676032756,6.0,"https://scholar.google.com/scholar?cluster=14203005423676032756&hl=en&num=20&as_sdt=0,15&as_vis=1",14203005423676032756,,,
1,19,,"ICT, Financial Development and Renewable Energy Consumption",https://www.tandfonline.com/doi/abs/10.1080/08874417.2022.2049017,9-ZkEb7GGuwJ,"M Yu, H Jin, H Zhang, AYL Chong - Journal of Computer …, 2022 - Taylor & Francis","… between ICT and energy consumption, no consensus exists regarding the effect … ICT on energy consumption. Rather, an increase or decrease in overall ICT-related energy consumption …",4,"https://scholar.google.com/scholar?cites=17013129061983381239&as_sdt=800005&sciodt=0,15&hl=en&num=20",17013129061983381239,2.0,"https://scholar.google.com/scholar?cluster=17013129061983381239&hl=en&num=20&as_sdt=0,15&as_vis=1",17013129061983381239,PDF,researchgate.net,https://www.researchgate.net/profile/Jin-Hui-6/publication/359756030_ICT_Financial_Development_and_Renewable_Energy_Consumption/links/624d3bc5cf60536e234578a4/ICT-Financial-Development-and-Renewable-Energy-Consumption.pdf
1,20,,"Causal dynamics between energy consumption, ICT, FDI, and economic growth: Case study of 13 MENA countries",https://link.springer.com/article/10.1007/s13132-015-0337-5%23CR27,6I6rG9jGCgkJ,"K Saidi, MB Mbarek, M Amamri - Journal of the Knowledge Economy, 2018 - Springer","… The aim of this paper is to examine the dynamic links between energy consumption, economic growth, FDI, and ICT for 13 MENA (Middle East and North Africa) countries. Compared to …",36,"https://scholar.google.com/scholar?cites=651551727587921640&as_sdt=800005&sciodt=0,15&hl=en&num=20",651551727587921640,5.0,"https://scholar.google.com/scholar?cluster=651551727587921640&hl=en&num=20&as_sdt=0,15&as_vis=1",651551727587921640,,,
